@relation "temp2.txt"

@attribute id string
@attribute tweet string
@attribute emotion string
@attribute class string

@data
"02083"," Yo y mi suerte para cruzarme con chabones con hijas y las hermosas madres celosas 👏 👏 😡 ","sadness", "1: se infiere un bajo grado de tristeza"
"01925"," Muchos entre mas tienen mas ambicionan y los pies se les alejan de la tierra por que ya no les importa que les pase a los demas egoistas ","sadness", "1: se infiere un bajo grado de tristeza"
"03309"," Es terrible lo de Chester Bennington . No lo puedo creer todavia . Gracias por llenar mis oidos en los años donde aprendí a amar la musica ","sadness", "2: se infiere un grado moderado de tristeza"
"06794"," @username ES QUE EL MUY HDP SÓLO PIENSA EN LOS JAPONESES AGFHSBFDHDGDGFGDF Siempre pasa algo viendo debería dormirme temprano ","sadness", "1: se infiere un bajo grado de tristeza"
"04984"," tengo tanta bronca junta q voy a terminar llorando lpm ","sadness", "3: se infiere un grado alto de tristeza"
"03916"," Soy muy impulsiva, en el momento que me enojo digo cosas que después me termino arrepintiendo","sadness", "1: se infiere un bajo grado de tristeza"
"06378"," Estoy aburrida .. quiero hacer algo ! ! ! ","sadness", "0: no se infieren niveles de tristeza"
"04078"," Qué más me da no tener clase si me despierto a las num igualmente 😥 ","sadness", "0: no se infieren niveles de tristeza"
"05611"," @username Que Grave eres, estoy tan contenta que no pienso responder si no sabes el contexto de las cosas no opines. .","sadness", "0: no se infieren niveles de tristeza"
"01979"," Quiero mirar la serie 😭 ","sadness", "1: se infiere un bajo grado de tristeza"
"01112"," GRACIAS POR TANTO, PERDÓN POR TAN POCO 😭 #TeenWolfFinale","sadness", "1: se infiere un bajo grado de tristeza"
"03623"," @username @username @username veo mal o se ve hundido ... ? ","sadness", "0: no se infieren niveles de tristeza"
"02955"," Porque demoran en Venirme a buscar ? 😠 😠 😅 ","sadness", "1: se infiere un bajo grado de tristeza"
"02650"," @username Un gran deportista, maldita depresión también se llevó a mi hermana menor.","sadness", "3: se infiere un grado alto de tristeza"
"00213"," es muy frustrante practicar y practicar en tu instrumento y que no sientas mejora alguna, de verdad me pone triste eso 😥","sadness", "3: se infiere un grado alto de tristeza"
"04373"," @username Vamooos #PeñA ! ! ! El coach está demostrando que es gigante ! ! ! #Leo ","sadness", "0: no se infieren niveles de tristeza"
"00903"," @username Deprimida estoy . ","sadness", "3: se infiere un grado alto de tristeza"
"00929"," son como Juan Carlos sacando una tirada de engaño tres para envenenar a alguien toma este veneno DIGO ... ESTA FANTA ","sadness", "1: se infiere un bajo grado de tristeza"
"01155"," Cómo justificáis el desprecio de Carmena al #HomenajeBlancoEP ? Cómo podéis decir que Otegi es un luchador por la paz ? Os importa ofender ? ","sadness", "1: se infiere un bajo grado de tristeza"
"05656"," @username no joda eso sí da rabia hp ","sadness", "1: se infiere un bajo grado de tristeza"
"03213"," Culiaooo perdió juventuuud ","sadness", "0: no se infieren niveles de tristeza"
"04370"," A veces siento la necesidad de hablarle sabiendo que está tan mal porque a pesar de todo me duele aún, lo que le pase y dejé de pasar.","sadness", "3: se infiere un grado alto de tristeza"
"04037"," @username @username @username Sufriendo y con la contención en el banco, perdió america por la terquedad de el Dt","sadness", "1: se infiere un bajo grado de tristeza"
"05929"," Hoy me sentí como mi ídolo, si como Julio César Chavez Jr. En su pelea con el Canelo.","sadness", "0: no se infieren niveles de tristeza"
"02544"," @username que miedo jajaja ","sadness", "0: no se infieren niveles de tristeza"
"03093"," Por que sorete me dejas tan nerviosa no se AAAH me voy a morir ( ? ? ? ahr si ","sadness", "2: se infiere un grado moderado de tristeza"
"03204"," No se, que hago todavía despierta 😟","sadness", "0: no se infieren niveles de tristeza"
"03923"," Cada vez que tengo que caminar y podría estar manejando el auto me enojo conmigo misma ","sadness", "1: se infiere un bajo grado de tristeza"
"05447"," Qué tristeza sentir que uno no es suficiente para nada ni para nadie . Meh, matenme que ya ni yo me aguanto.","sadness", "3: se infiere un grado alto de tristeza"
"00004"," ¿ Por qué no cancelan clases en mi escuela ? No hice la exposición ","sadness", "0: no se infieren niveles de tristeza"
"00556"," Debora P Volpin, 50 años, acaba de darse cuenta de la pobreza /conventillos, a pesar de que era conductora, NO PERIODISTA. En A fuego lento","sadness", "2: se infiere un grado moderado de tristeza"
"06103"," Quizás hoy si te pueda encontrar . Mas allá de toda pena, siento que la vida es buena...","sadness", "0: no se infieren niveles de tristeza"
"00721"," @username no, no ofendido no jaja pero no saludarme....😂😂","sadness", "0: no se infieren niveles de tristeza"
"04358"," Cuando viva sola voy a pesar num kg ","sadness", "0: no se infieren niveles de tristeza"
"06674"," No han sacado nada de Banri ni Itaru y me siento muy indignada . ","sadness", "2: se infiere un grado moderado de tristeza"
"02229"," yo no soy de amenazar me gusta hablar con echosss ... ","sadness", "0: no se infieren niveles de tristeza"
"05721"," Estoy a tres episodios de acabar Futurama 🙁 ","sadness", "0: no se infieren niveles de tristeza"
"05295"," K M D, puro y oscuro como el eme de, empezalo a mover, nena no seas tímida, se que querés.","sadness", "0: no se infieren niveles de tristeza"
"04349"," 🙏 dios esta conmigo 😞 💔 : me siento deprimida ","sadness", "3: se infiere un grado alto de tristeza"
"04184"," Miedo de llevar a mis pequeñas ala escuela 😟 sus ","sadness", "2: se infiere un grado moderado de tristeza"
"06255"," @username Pero es que a mi me gusta VLC 😥 pero si ya abri bs player :( ","sadness", "0: no se infieren niveles de tristeza"
"04807"," @username @username Muy feo ! ! Horrible se ve la publicidad ! ! ","sadness", "0: no se infieren niveles de tristeza"
"00568"," @username Pero que pez amargo que sos ... ","sadness", "0: no se infieren niveles de tristeza"
"01741"," Siempre sale uno enojado cuando jugamos a la lotería 😂 ","sadness", "0: no se infieren niveles de tristeza"
"04988"," Descansa en paz abuelito . Te me fuiste de un día para el otro 💔 yo sé que estabas cansado, pero nos dejaste muy pronto...","sadness", "3: se infiere un grado alto de tristeza"
"06038"," Por qué los putos de @username me suspendieron mi cuenta @username ","sadness", "1: se infiere un bajo grado de tristeza"
"03182"," @username @username Te creo a veces pasan esas cosas #miedo ","sadness", "1: se infiere un bajo grado de tristeza"
"01083"," Estoy re nervioso con este tema ","sadness", "1: se infiere un bajo grado de tristeza"
"06474"," Espero qe todo este esfuerzo sirva de algo, estoy muy cansado","sadness", "1: se infiere un bajo grado de tristeza"
"00056"," No quiero ir mañana a la escuela ","sadness", "0: no se infieren niveles de tristeza"
"06602"," Pelea con mi mama #triste ","sadness", "3: se infiere un grado alto de tristeza"
"04880"," @username Jajajajaj no pana lo veo grave a páginas por casualidad no se metió a youtube ? ","sadness", "0: no se infieren niveles de tristeza"
"00992"," Que horrible dormir con pantalon lpm ","sadness", "1: se infiere un bajo grado de tristeza"
"03020"," @username @username Más que infeliz un CDEM ","sadness", "2: se infiere un grado moderado de tristeza"
"00095"," @username @username infeliz no es la palabra que mejor se adapta pero usted es una persona educada . ","sadness", "1: se infiere un bajo grado de tristeza"
"03554"," @username boluda en serio no sabias es como la primer cosa de la q te enterás cuando entras a la secundaria ","sadness", "0: no se infieren niveles de tristeza"
"03866"," La mejor arma es la que transforma el pesimismo en optimismo . ","sadness", "0: no se infieren niveles de tristeza"
"03965"," @username una pena aunque yo no escuche su música,es simplemente trágico que muera alguien","sadness", "2: se infiere un grado moderado de tristeza"
"00999"," Los dos queremos pero nos mata la cobardía ! ! ! ","sadness", "1: se infiere un bajo grado de tristeza"
"05876"," @username Lamentable para mi, no creo que sea posible vernos, y eso si me pone sad. 😢💔 Igual se divierten y la pasan bonito. 😃❤✨","sadness", "3: se infiere un grado alto de tristeza"
"00472"," Tu cuerpo será mío, te llevare a la cama, te haré sudar y temblar. Te dejaré sin fuerzas. —Att: La gripe.","sadness", "0: no se infieren niveles de tristeza"
"03294"," Le tomo mucha importancia a las bandas que escuchó, porque sus canciones me han ayudado a salir en momentos de tristeza, me han motivado.","sadness", "2: se infiere un grado moderado de tristeza"
"04677"," Sanguíneos en muchos casos . Se indica SIEMPRE que las pastillas pueden provocar trombosis y tienen otros efectos secundarios . ","sadness", "0: no se infieren niveles de tristeza"
"01126"," @username @username ... para gran disgusto de Quevedo 😝 ","sadness", "0: no se infieren niveles de tristeza"
"01016"," @username Ay si, automaticamente al leer el mensaje más frívolo del mundo algún depresivo seguro se salva jajaja","sadness", "0: no se infieren niveles de tristeza"
"04322"," No Lo Saben Pero esa chica me está gustando demasiado ... Aún sabiendo que jamás pasará algo ... 😢 ","sadness", "1: se infiere un bajo grado de tristeza"
"01914"," @username tristemente ya dond este ud,rosales, y combo se relaciona con conveniencia d partido, osea +d lo mismo","sadness", "2: se infiere un grado moderado de tristeza"
"06155"," @username @username Ah, vdd, so de ver a make ja fico cansada de imaginar","sadness", "0: no se infieren niveles de tristeza"
"05212"," Ese momento de desesperación cuando no encuentro un emoji ","sadness", "1: se infiere un bajo grado de tristeza"
"04234"," @username 😞 era en serio . Lo eres ","sadness", "0: no se infieren niveles de tristeza"
"00745"," Lo único que me esta saliendo bien este año es engordar ","sadness", "2: se infiere un grado moderado de tristeza"
"01385"," @username me encanta la terrible hipocresia y doble moral que tiene esta gente, claro, cuando ella te lo quita ILEGALMENTE no importa...","sadness", "2: se infiere un grado moderado de tristeza"
"05784"," Que aburrido esta este bar ","sadness", "1: se infiere un bajo grado de tristeza"
"03928"," Como estoy odiando este insomnio 😥 ","sadness", "1: se infiere un bajo grado de tristeza"
"06309"," @username aga pa ","sadness", "0: no se infieren niveles de tristeza"
"00300"," Necesito q alguien q me abrace fuerte y no me suelte mas ","sadness", "3: se infiere un grado alto de tristeza"
"06075"," Quejarse de los spinners es igual de pendejo que usarlos . ","sadness", "0: no se infieren niveles de tristeza"
"06432"," Soñé cosas super raras ","sadness", "0: no se infieren niveles de tristeza"
"03229"," que aburrido que estoy la re puta madre ","sadness", "1: se infiere un bajo grado de tristeza"
"03727"," Con las semanitas agetreadas que llevo y el cansancio acumulado ... me he ganado un vinito . Chin chin, salud y todo eso #BuenasNoches 🍷🍷","sadness", "0: no se infieren niveles de tristeza"
"00683"," Hace num noches me siento una abuela por dormirme a las num pero el cansancio que tengo es inexplicable . ","sadness", "1: se infiere un bajo grado de tristeza"
"04562"," El pueblo le pasa por ensima a la mud y sin conducción este espiral de violencia se volverá muerte y mas muerte lamentablemente ","sadness", "3: se infiere un grado alto de tristeza"
"03222"," Oks estoy rnum cansado ganas de dormir y fue ","sadness", "0: no se infieren niveles de tristeza"
"03161"," YO CREO que el único corto de casita del horror con kodos y kang que vale la pena es cuando maggie resulta ser su hija . ","sadness", "0: no se infieren niveles de tristeza"
"04137"," La alarma de mi celular es re fea y ya me tiene re podrido en cualquier momento lo voy a revolear hasta la peron ","sadness", "0: no se infieren niveles de tristeza"
"01530"," @username Mira tu niña aburrida cuando tiene una super nieta y nieto ... no es para aburrirse 😂 😂 ","sadness", "0: no se infieren niveles de tristeza"
"00860"," Quiero que me apapachen 🙁 ","sadness", "1: se infiere un bajo grado de tristeza"
"02605"," Horrible lo que me pasó recién, no voy a poder dormir tranquila","sadness", "2: se infiere un grado moderado de tristeza"
"04645"," @username Qué bueno no han sido graves, acá estamos bien espantados todos, no me quiero imaginar en Oaxaca o Guerrero 🙁","sadness", "2: se infiere un grado moderado de tristeza"
"03391"," @username @username @username @username @username @username Vi imágenes de que tiran la leche en campo ! ! eso es terrible ! ! ! ","sadness", "1: se infiere un bajo grado de tristeza"
"01110"," * Nunca tuviste tu corazón con las iniciales tuyas y de un muchacho ? - Nonon, me mataba!  *En serio me decís?  -Si obvio!  Lo más grasa","sadness", "1: se infiere un bajo grado de tristeza"
"01794"," Me puse a escuchar spring day mientras comía papas fritas y terminé llorando me supero cada día ","sadness", "3: se infiere un grado alto de tristeza"
"05374"," Estoy bien triste 😭 ","sadness", "3: se infiere un grado alto de tristeza"
"01346"," Me pronostican lluvia toda la semana . #Depresión ","sadness", "3: se infiere un grado alto de tristeza"
"04444"," Hoy le compre un regalo a mi ahijada, y la mina me dice cuanto tiene tu beba pero por dios q mujer desagradable jajajajaj","sadness", "0: no se infieren niveles de tristeza"
"05882"," Me pone de mal humor hacer maletas 😤 ","sadness", "1: se infiere un bajo grado de tristeza"
"05440"," Que mh wacho ","sadness", "0: no se infieren niveles de tristeza"
"04301"," @username uff, terrible","sadness", "1: se infiere un bajo grado de tristeza"
"01370"," Estoy aburrido, tengo hambre y me siento solo. Send taquitos","sadness", "3: se infiere un grado alto de tristeza"
"06502"," No es agradecimiento con Torres : semifinal en descenso directo y hoy perdió con el equipo mejor armado . Pero bueno, quizá quieren un CheChe.","sadness", "0: no se infieren niveles de tristeza"
"01531"," Aquí el más depresivo . ¿ ","sadness", "2: se infiere un grado moderado de tristeza"
"05981"," Maradona puede opinar lo que quiera cabros, yo no puedo opinar de lo que dijo. porque el pobre estaba tan drogado que no le entendí nada ","sadness", "0: no se infieren niveles de tristeza"
"05150"," @username q tristeza we JAJAJAAJ ","sadness", "0: no se infieren niveles de tristeza"
"06935"," Ese tema de que Leo Castro está ansioso y por eso no marca ni por error ya no se lo traga ni tu Abuela ; El nivel es PERVERSO ! ! ","sadness", "1: se infiere un bajo grado de tristeza"
"03984"," @username Y es que de cuando acá necesitas de novio para ser feliz ? Pfff estas grave Pepe ","sadness", "1: se infiere un bajo grado de tristeza"
"06522"," Hoy me contaron historias de horror en un parto en el seguro social jajajajajajaja y neta no puedo estar más agradecida con Dani ... ","sadness", "0: no se infieren niveles de tristeza"
"01203"," Tremendo estalcaso con mg incluido jaja ","sadness", "0: no se infieren niveles de tristeza"
"03411"," Alguien sabe qué pasa con el Anexo del hospital Francés de la Av Honorio Pueyrredón q supuestamente pertenece al PAMI y está abandonado ? ","sadness", "1: se infiere un bajo grado de tristeza"
"00559"," @username Quiero saber quien ","sadness", "0: no se infieren niveles de tristeza"
"02925"," ay nooo que horrible ... me acordé cuando me pasó lo mismo hace como dos años ajjajajajaja ","sadness", "0: no se infieren niveles de tristeza"
"04044"," Que desgradable no poder dormir y tener que estar en pie en unas horas ","sadness", "2: se infiere un grado moderado de tristeza"
"03999"," @username cuando quieras lisiada ;) terminé de leer el tuit y se me autoguiño el ojo #miedo ","sadness", "0: no se infieren niveles de tristeza"
"04914"," una compañera del colegio subió la foto de su bebé y parecía tener una tenaza en vez de pie ","sadness", "0: no se infieren niveles de tristeza"
"00908"," @username ¡ ay no digas que la lucha libre es mentira ! El niño Dios va llorar y yo también ","sadness", "1: se infiere un bajo grado de tristeza"
"03279"," tipo no sé si es peor que se lleven muy mal y sea incómodo o que se lleven muy bien y vos termines solx ","sadness", "1: se infiere un bajo grado de tristeza"
"00036"," @username Apuesto que no sale ! ! alguien se va a ofender, a alguien no le va a cerrar el proyecto xq ñañaña","sadness", "0: no se infieren niveles de tristeza"
"05031"," feliz día del amigo a la persona que perdió num pesos en la casey para que los encuentre yo . que sepa que la amo ","sadness", "0: no se infieren niveles de tristeza"
"04748"," ESTÁN LLOVIEEENDO ESTRELLAS EN NUESTRA HABITACIÓNNN MOJAN DE LLANTO, MI CORAZÓNNN","sadness", "2: se infiere un grado moderado de tristeza"
"05576"," @username Tirando facha el coach ! ! ! Vamos hoy #PeñA ! ! ! ","sadness", "0: no se infieren niveles de tristeza"
"03311"," La silla de Annabelle se mueve sola o la está moviendo ? @username @username @username @username @username @username #miedo 😖 ","sadness", "1: se infiere un bajo grado de tristeza"
"01999"," peleo para terminar llorando ","sadness", "2: se infiere un grado moderado de tristeza"
"05501"," Hoy en verdad terminé súper cansada 😌 ","sadness", "1: se infiere un bajo grado de tristeza"
"02436"," @username @username Berro larguísima ! ! Todo esta muy tétrico esto va mas allá de tensa calma ","sadness", "1: se infiere un bajo grado de tristeza"
"03246"," A veces me gusta ser chocante ","sadness", "0: no se infieren niveles de tristeza"
"05453"," @username Pues es mejor una siesta improvisada que un video que por cansancio improvisado quizá cueste hacer jaja ","sadness", "0: no se infieren niveles de tristeza"
"05731"," Muero por un abrazo de mi mamá y de Priscila ! ! La extraño demasiado ","sadness", "3: se infiere un grado alto de tristeza"
"06630"," No pensé que correguir exámenes fuera tan pinche cansado ","sadness", "0: no se infieren niveles de tristeza"
"04717"," Mariscales num Tiburones num . Gano Yesid Salazar . Perdió Ramón Ulacio . Destacado Edgar Muñoz de num-num, 1 anotada y 2 impulsadas.","sadness", "0: no se infieren niveles de tristeza"
"02866"," que asco la gente que esta tweeteando canciones de linkin park para sacar un par de rts, me parece desagradable.","sadness", "2: se infiere un grado moderado de tristeza"
"01801"," Es lunes y yo no puedo dormir ","sadness", "0: no se infieren niveles de tristeza"
"06918"," Que buena partida la ctm, quede con el medio hype pero no creo resistir a ver a fanatic ","sadness", "0: no se infieren niveles de tristeza"
"02558"," HT contra los historicos, perdió (Millos, SF, Calix2), empato (medellin, nacional, cali), gano (junio, cali). Osea mal. Solo 9 pts de 27.","sadness", "0: no se infieren niveles de tristeza"
"05902"," Informe del acto : se trata de quema de basura y escombro, sin peligro de propagación, se trabaja @PrimeraCoquimbo @Cuarta_Coquimbo","sadness", "0: no se infieren niveles de tristeza"
"02984"," @username @username Me estoy tomando el auto-odio muy en serio ! ! ","sadness", "2: se infiere un grado moderado de tristeza"
"04386"," No caigo todavía, quiero escuchar Meteora pero seguramente me largue a llorar","sadness", "2: se infiere un grado moderado de tristeza"
"04617"," Yo quiero que @username sea mi amigo . En serio . Lo quiero ❤ ️ ","sadness", "0: no se infieren niveles de tristeza"
"05624"," @username Por qué 😢 ","sadness", "0: no se infieren niveles de tristeza"
"02026"," Esa desesperación cuando se te escapa un like y lo sacas al toque 😂 ","sadness", "0: no se infieren niveles de tristeza"
"00731"," @username Es el requisito número uno para ser papás we jajajaja echarse un caldazo hirviendo para combatir fuego con fuego . 🔥 ","sadness", "0: no se infieren niveles de tristeza"
"00411"," Estoy tan aburrida que tengo ganas de hacerme amiga de alguien, si, a ese extremo llegó jajajaja","sadness", "0: no se infieren niveles de tristeza"
"06653"," Hoy me dispongo a ver el partido para distraerme de la depresión de no haber ido al MAT 🙂 🙂 ","sadness", "2: se infiere un grado moderado de tristeza"
"06283"," Terrible asado con los pibesss ","sadness", "0: no se infieren niveles de tristeza"
"03890"," @username @username @username @username Terrorismo es lo que practicas tu en Venezuela, miserable!!","sadness", "1: se infiere un bajo grado de tristeza"
"02992"," @username que cuando estas deprimido severamente no se te ocurre algo tan simple como decir QUE PENDEJADA ESTOY PENSANDO ","sadness", "2: se infiere un grado moderado de tristeza"
"02107"," @username Ganó o perdió peso ? ","sadness", "0: no se infieren niveles de tristeza"
"00706"," vivo cansada como que el cansancio ya es parte de mi, me acostumbre","sadness", "1: se infiere un bajo grado de tristeza"
"00584"," Ojalá hubiese sido algo mas grave, así tal vez se haya preocupado por mi.","sadness", "2: se infiere un grado moderado de tristeza"
"06738"," No puedo dormir otra vez y mañana tengo escuela . 😟 ","sadness", "1: se infiere un bajo grado de tristeza"
"03166"," @username ustedes mismo son los que están matando a su propia gente eso si es lamentable lo que están haciendo ","sadness", "2: se infiere un grado moderado de tristeza"
"03089"," @username @username Tipico de amargada,que triste tu vida pabree,y tontorrona🙊","sadness", "2: se infiere un grado moderado de tristeza"
"04924"," q hermosas prsonas conoci gracias a mis idolos y hoy son mis amigos, voy a llorar quien diría q las mejores personas las iba a encontrar aca","sadness", "0: no se infieren niveles de tristeza"
"05193"," @username Lamentablemente estos cadáveres dirigen nuestro país ","sadness", "2: se infiere un grado moderado de tristeza"
"04881"," Ya nose más ni que pensar con todo esto ","sadness", "1: se infiere un bajo grado de tristeza"
"06070"," HIJO DE TU REPUTOSIMA BOMBA PERRA ESTUPIDA BABOSA MADRE 😡 😡 😡 sin ofender a su mama no la conozco es solamente una expresión de odio así el ","sadness", "1: se infiere un bajo grado de tristeza"
"06468"," Andaría necesitando masajes ","sadness", "0: no se infieren niveles de tristeza"
"03326"," Cuarenta años estuve disgustado con la nación, Y dije: Pueblo es que divaga de corazón, Y no han conocido mis caminos.","sadness", "2: se infiere un grado moderado de tristeza"
"01289"," Si antes no me daba sueño, ahora menos... que estrés. ","sadness", "1: se infiere un bajo grado de tristeza"
"01911"," @username Bah, era como evoluciones del mismo sueño, sobre una casa en Córdoba. Hace un par de años la encontré. ","sadness", "0: no se infieren niveles de tristeza"
"02949"," @username Cualquiera diría que Noelia está enfadada conmigo, pero no, en realidad está enfada conmigo y ya","sadness", "0: no se infieren niveles de tristeza"
"06737"," NO más entrevistas a las num de la mañana please ","sadness", "0: no se infieren niveles de tristeza"
"04267"," Lamentamos profundamente el fallecimiento del usuario de BiciMAD por atropello en c / Alcalá . Nuestro más sentido pésame a la familia . … ","sadness", "3: se infiere un grado alto de tristeza"
"05530"," @username Mamalón ... pero aburrido . XD ","sadness", "0: no se infieren niveles de tristeza"
"00655"," @username Ay no, yo también estoy triste por muchas cosas y no por eso tengo ganas de morirme mi alma","sadness", "2: se infiere un grado moderado de tristeza"
"02739"," Extraño muchisimo a Nacho ","sadness", "3: se infiere un grado alto de tristeza"
"04016"," Dios bendice al pueblo de Venezuela en esta horas de oscuridad, que llegue la luz!!!","sadness", "0: no se infieren niveles de tristeza"
